ID,Email Address,first name,last name,grade point average,Gender,major,birthday,language,national code,Disciplinary case,passed course unit,enterning year
1439,Alan_Stewart473212423@dvqq2.club,Alan,Stewart,19.02,Male,Time Management,11/12/1379,Sindhi,13330802,TRUE,57,1401
1440,Angelique_Lindsay2100482359@yfxpw.net,Angelique,Lindsay,15.06,Female,Communication,10/25/1383,Ukrainian,18011379,TRUE,111,1401
1441,Remy_Shepherd2065583174@ckzyi.net,Remy,Shepherd,14.73,Female,Leadership,9/11/1379,Russian,11880206,TRUE,117,1398
1442,Luna_Ramsey378199891@yvu30.tech,Luna,Ramsey,15.77,Female,Communication,9/25/1380,Czech,10034093,TRUE,94,1397
1443,Joyce_Bayliss2038239287@v1wn5.org,Joyce,Bayliss,17.78,Female,Decision Making,7/3/1378,Urdu,13883864,TRUE,99,1400
1444,Sasha_Brooks1936869580@cdpfn.shop,Sasha,Brooks,17.05,Female,Teamwork,7/7/1384,Yoruba,13735387,TRUE,99,1399
1445,Sloane_Wilton1977657399@crzq7.store,Sloane,Wilton,12.73,Female,Leadership,1/5/1378,Dutch,13250059,TRUE,33,1399
1446,Willow_Ingham1788392261@1wa8o.com,Willow,Ingham,12,Female,Leadership,4/7/1379,Swedish,12412424,FALSE,133,1398
1447,Trisha_Carpenter1328723429@fhuux.org,Trisha,Carpenter,18.84,Female,Leadership,7/29/1380,Sundanese,11236532,TRUE,135,1399
1448,Marvin_Stevenson644460717@lyvnc.mobi,Marvin,Stevenson,18.56,Male,Decision Making,10/27/1383,Korean,13341341,FALSE,65,1401
1449,Greta_Cobb2028664302@bu2lo.press,Greta,Cobb,18.92,Female,Decision Making,7/11/1383,Czech,13149865,FALSE,86,1398
1450,Julia_Thomas688489548@dvqq2.video,Julia,Thomas,16.1,Female,Work Under Pressure,7/27/1383,Nepali,11439198,TRUE,93,1397
1451,Rosalyn_Quinton1506793882@gkvds.us,Rosalyn,Quinton,18.91,Female,Time Management,1/7/1380,English,11396787,TRUE,132,1400
1452,Ryan_Drummond1586695064@chkzl.us,Ryan,Drummond,12.64,Male,Work Under Pressure,3/14/1382,Nepali,19460009,TRUE,39,1398
1453,Sharon_Stone 986170750@iscmr.store,Sharon,Stone ,19.75,Female,Adaptability,5/7/1379,Azerbaijani,18314621,TRUE,78,1400
1454,Cameron_Tanner1001799630@bqkv0.name,Cameron,Tanner,16.64,Female,Decision Making,5/17/1379,Turkish,19566448,TRUE,68,1397
1455,Tyson_Wright753487425@6ijur.autos,Tyson,Wright,18.37,Male,Teamwork,8/21/1380,Assamese,17530966,TRUE,18,1400
1456,Victoria_Holmes1457437634@jh02o.pro,Victoria,Holmes,14.3,Female,Conflict Resolution,2/5/1380,English,17433184,FALSE,124,1398
1457,Piper_Norris1376194928@1kmd3.zone,Piper,Norris,16.58,Female,Communication,5/16/1381,Turkish,18248172,TRUE,7,1400
1458,Matt_Ellery554854841@v1wn5.zone,Matt,Ellery,14.68,Male,Decision Making,10/21/1383,Malaysian,17287331,TRUE,112,1401
1459,Eileen_Wright1624729115@6ijur.catering,Eileen,Wright,12.55,Female,Decision Making,2/11/1383,Tamil,10863030,TRUE,39,1400
1460,Helen_Wilde59407792@ckzyi.us,Helen,Wilde,19.73,Female,Learning,4/11/1381,Vietnamese,12080212,TRUE,73,1398
1461,Nate_Larsen347452984@karnv.store,Nate,Larsen,13.94,Male,Teamwork,4/14/1379,Mandarin,11777847,TRUE,25,1401
1462,Owen_Woodcock393927858@mpibr.store,Owen,Woodcock,18.32,Male,Decision Making,4/12/1384,Punjabi,16054293,FALSE,60,1400
1463,Mavis_Richards365185554@gkvds.com,Mavis,Richards,15.44,Female,Conflict Resolution,1/17/1382,Hindi,18461303,FALSE,26,1397
1464,Manuel_Chadwick2013663200@yafr7.solutions,Manuel,Chadwick,12.47,Male,Learning,2/2/1379,Assamese,13834175,TRUE,34,1399
1465,Lucas_Calderwood1859365623@chkzl.net,Lucas,Calderwood,14.64,Male,Decision Making,4/8/1384,Yoruba,15342436,TRUE,109,1401
1466,Jenna_Rigg661220149@yvu30.info,Jenna,Rigg,12.79,Female,Adaptability,9/10/1383,Wu,16009395,TRUE,9,1401
1467,Sasha_Hood1712368993@cdpfn.name,Sasha,Hood,15.49,Female,Decision Making,9/9/1382,Somali,10193584,FALSE,111,1397
1468,Anabelle_Redden1892043576@y96lx.autos,Anabelle,Redden,12.81,Female,Leadership,3/22/1379,Persian,12693392,FALSE,46,1401
1469,Sloane_Leigh1570109603@yahoo.video,Sloane,Leigh,12.87,Female,Adaptability,9/19/1379,Bhojpuri,12700201,FALSE,13,1398
1470,Mackenzie_Hastings441895908@avn7d.video,Mackenzie,Hastings,16.61,Female,Time Management,4/21/1379,Yue,11128816,FALSE,37,1401
1471,Cassidy_Leigh1451787527@hepmv.meet,Cassidy,Leigh,19.53,Female,Adaptability,9/25/1382,Mandarin,19883056,FALSE,91,1397
1472,Denny_Davies1632956133@fhuux.website,Denny,Davies,15.69,Male,Work Under Pressure,7/8/1381,Pashto,19295560,FALSE,114,1399
1473,Jack_Nicholls1820108460@dbxli.website,Jack,Nicholls,16.55,Male,Leadership,8/15/1381,Italian,19180377,TRUE,71,1400
1474,George_Roth168102799@6ijur.mobi,George,Roth,14.3,Male,Leadership,8/13/1378,Assamese,10208392,TRUE,22,1399
1475,Marilyn_Gregory1215990564@1wa8o.edu,Marilyn,Gregory,19.19,Female,Learning,6/22/1378,Assamese,19558800,TRUE,94,1398
1476,Sharon_Stuart642523688@bqkv0.shop,Sharon,Stuart,16.91,Female,Self-motivation,9/21/1377,Russian,16034753,TRUE,108,1401
1477,Michael_Robertson955509962@jh02o.site,Michael,Robertson,18.1,Male,Work Under Pressure,1/1/1379,Bengali,14252425,TRUE,62,1401
1478,Elijah_Vinton1341645088@fhuux.net,Elijah,Vinton,15.79,Male,Communication,5/11/1383,Belarusian,14769000,TRUE,33,1400
1479,Sonya_Stubbs550660958@v1wn5.design,Sonya,Stubbs,12.29,Female,Adaptability,11/12/1382,Chinese,13834676,FALSE,130,1401
1480,Courtney_Clarkson599577773@fhuux.com,Courtney,Clarkson,15.01,Female,Adaptability,1/4/1378,Hakka,18165362,FALSE,63,1401
1481,Angelica_Lee795812118@iaart.tech,Angelica,Lee,14.99,Female,Conflict Resolution,1/6/1383,Azerbaijani,14166804,FALSE,25,1401
1482,Ruby_Baxter154178108@3wbkp.store,Ruby,Baxter,18.2,Female,Leadership,2/20/1379,Hindi,18813833,TRUE,25,1399
1483,Logan_Gavin1688130098@3wbkp.shop,Logan,Gavin,19.23,Male,Communication,9/21/1381,Turkish,11873639,FALSE,34,1399
1484,Cecilia_Neal1059545318@yvu30.services,Cecilia,Neal,18.3,Female,Work Under Pressure,5/18/1380,Greek,12046805,TRUE,125,1400
1485,Anne_Yang62806845@uagvw.org,Anne,Yang,17.36,Female,Time Management,7/23/1380,Serbo-Croatian,18967333,TRUE,51,1397
1486,Helen_Nelson119855207@yafr7.video,Helen,Nelson,15.64,Female,Self-motivation,3/14/1384,Portuguese,18108670,TRUE,116,1397
1487,Rick_Jones1056973359@voylg.page,Rick,Jones,13.11,Male,Adaptability,10/24/1381,Bengali,15431137,TRUE,130,1400
1488,Mason_Gosling520432000@d9un8.press,Mason,Gosling,17.27,Male,Decision Making,8/27/1381,German,17916261,TRUE,138,1399
1489,Allison_Saunders545910306@ptr6k.website,Allison,Saunders,15.19,Female,Self-motivation,8/21/1377,Thai,15993343,TRUE,135,1398
1490,Ron_Redden675159487@xtwt3.net,Ron,Redden,15.21,Male,Learning,1/13/1378,Gan Chinese,15622118,TRUE,34,1399
1491,Anabelle_Rogan1355159838@ohqqh.net,Anabelle,Rogan,12.68,Female,Teamwork,11/14/1377,Assamese,12064650,TRUE,133,1397
1492,Naomi_Uddin838892081@evyvh.catering,Naomi,Uddin,16.54,Female,Leadership,6/10/1382,Nepali,17104195,FALSE,93,1397
1493,Martin_Vallins2102916751@karnv.works,Martin,Vallins,15.8,Male,Learning,6/3/1382,Belarusian,13683345,TRUE,45,1398
1494,Fred_Reading292333373@1kmd3.property,Fred,Reading,18.61,Male,Leadership,1/20/1383,Chinese,15981280,TRUE,124,1400
1495,Percy_Olson255469413@mpibr.pro,Percy,Olson,16.84,Male,Time Management,7/27/1383,Korean,15450832,FALSE,123,1399
1496,Aiden_Benson1433454899@ag5wi.tech,Aiden,Benson,15.08,Male,Work Under Pressure,3/16/1383,German,12696220,TRUE,74,1399
1497,Harriet_York1390643566@urn0m.space,Harriet,York,14.12,Female,Time Management,11/19/1383,Nepali,17897931,TRUE,5,1399
1498,Jack_Whatson537448765@cke3u.digital,Jack,Whatson,14.69,Male,Decision Making,5/25/1384,Chinese,17149724,TRUE,96,1401
1499,Mavis_Collins1205925963@gkvds.shop,Mavis,Collins,15.8,Female,Learning,1/19/1381,Swedish,12151970,TRUE,45,1399
1500,Chloe_Becker453293182@gnjps.mobi,Chloe,Becker,16.61,Female,Teamwork,4/4/1382,Spanish,17364658,TRUE,45,1401
1501,Karen_Fox488888051@yfxpw.online,Karen,Fox,18.79,Female,Work Under Pressure,2/19/1382,Wu,14692731,FALSE,132,1399
1502,Iris_Wilson1583299305@zynuu.software,Iris,Wilson,17.28,Female,Self-motivation,3/29/1383,Bengali,13673258,TRUE,61,1398
1503,Harvey_Uttley1782542817@urn0m.zone,Harvey,Uttley,19.18,Male,Conflict Resolution,10/27/1378,Assamese,12669240,TRUE,97,1397
1504,Luke_Jennson247489809@c2nyu.info,Luke,Jennson,12.39,Male,Teamwork,7/13/1379,Hindi,15127215,FALSE,134,1397
1505,Agnes_Archer1360531775@bu2lo.net,Agnes,Archer,19.96,Female,Conflict Resolution,9/24/1383,English,14814308,TRUE,30,1400
1506,Martin_Snell696264122@yahoo.works,Martin,Snell,18.59,Male,Self-motivation,12/25/1378,Hindi,11453432,FALSE,2,1400
1507,Russel_Appleton523897711@iscmr.tech,Russel,Appleton,18.28,Male,Communication,7/30/1377,Belarusian,15080772,TRUE,126,1400
1508,Summer_Clarke155153804@iscmr.shop,Summer,Clarke,16.41,Female,Communication,3/7/1381,Mandarin,16192818,FALSE,110,1398
1509,Benjamin_Whitehouse2140322273@karnv.club,Benjamin,Whitehouse,17.03,Male,Teamwork,11/30/1379,Malaysian,13329950,TRUE,111,1398
1510,Josh_Baldwin624579017@yahoo.business,Josh,Baldwin,15.81,Male,Adaptability,2/26/1382,Thai,15496351,FALSE,27,1398
1511,Alexander_Irving696484972@yafr7.center,Alexander,Irving,13.5,Male,Learning,9/22/1383,Vietnamese,14133653,FALSE,85,1398
1512,William_Ripley922937972@evyvh.host,William,Ripley,17.3,Male,Adaptability,5/18/1379,Russian,18577362,TRUE,106,1399
1513,Hayden_Coleman989309752@v1wn5.edu,Hayden,Coleman,18.95,Male,Work Under Pressure,1/6/1384,Chinese,19604821,TRUE,64,1399
1514,Nina_Leigh263949648@bu2lo.center,Nina,Leigh,19.58,Female,Teamwork,8/5/1382,French,10777493,FALSE,20,1399
1515,Noah_Willson2122508041@lyvnc.solutions,Noah,Willson,16.76,Male,Time Management,1/30/1382,Yoruba,11574834,TRUE,140,1400
1516,Estrella_Morley2035933147@ag5wi.business,Estrella,Morley,13.87,Female,Conflict Resolution,1/22/1382,Polish,12286861,TRUE,51,1398
1517,Ron_Mitchell1428133416@yafr7.press,Ron,Mitchell,18.81,Male,Self-motivation,9/10/1378,Chinese,16645216,TRUE,125,1401
1518,Zoe_Snell1252074310@evyvh.us,Zoe,Snell,12.88,Female,Communication,4/18/1384,Japanese,12655648,TRUE,68,1398
1519,Carl_Mcleod320132293@voylg.works,Carl,Mcleod,15.15,Male,Time Management,5/5/1381,Sundanese,14064824,FALSE,11,1397
1520,Benny_Bennett2017237752@iaart.solutions,Benny,Bennett,12.4,Male,Time Management,5/10/1384,Uzbek,17781831,TRUE,74,1401
1521,Mark_Mcneill2048781031@dvqq2.us,Mark,Mcneill,18.2,Male,Work Under Pressure,4/7/1378,Punjabi,14909779,TRUE,128,1397
1522,Johnathan_Robertson1911703618@gnjps.solutions,Johnathan,Robertson,19.96,Male,Teamwork,12/6/1377,English,15895389,TRUE,60,1400
1523,Judith_Kelly536046471@ag5wi.autos,Judith,Kelly,15.31,Female,Conflict Resolution,2/28/1382,Bhojpuri,15617465,FALSE,51,1399
1524,Rufus_Farrant290345574@yfxpw.club,Rufus,Farrant,17.27,Male,Self-motivation,1/27/1384,German,18481325,FALSE,48,1399
1525,Johnny_Donnelly277987158@3wbkp.pro,Johnny,Donnelly,13.27,Male,Conflict Resolution,1/9/1378,Arabic,17948335,TRUE,117,1400
1526,Matt_Evans642406784@yvu30.software,Matt,Evans,16.03,Male,Conflict Resolution,8/8/1378,Chinese,15158641,TRUE,16,1398
1527,Gladys_Haines2052602631@lhp4j.page,Gladys,Haines,14.19,Female,Communication,1/27/1383,Bhojpuri,16510428,FALSE,35,1397
1528,Anais_Thorne636646414@dbxli.audio,Anais,Thorne,16.67,Female,Adaptability,7/15/1381,Italian,19458322,FALSE,138,1397
1529,Julian_Rose1327436180@lhp4j.net,Julian,Rose,17.36,Male,Adaptability,2/24/1382,Russian,16128564,TRUE,21,1399
1530,Nicholas_Hogg1949296964@y96lx.us,Nicholas,Hogg,12.65,Male,Self-motivation,4/10/1380,Urdu,16355543,FALSE,112,1400
1531,Benjamin_Rivers614928831@nanoff.net,Benjamin,Rivers,12.52,Male,Decision Making,5/10/1379,Arabic,10336800,TRUE,24,1401
1532,Amelia_Morris29718480@cke3u.meet,Amelia,Morris,17.92,Female,Teamwork,2/4/1384,Somali,13989323,TRUE,122,1397
1533,Megan_Hogg1233124808@lyvnc.info,Megan,Hogg,13.51,Female,Learning,12/17/1379,English,16409925,FALSE,115,1400
1534,Evie_Hunt1602811159@avn7d.mobi,Evie,Hunt,14.81,Female,Learning,9/9/1379,Chinese,12331236,TRUE,101,1401
1535,Erick_Collins552012479@1kmd3.audio,Erick,Collins,16.26,Male,Leadership,6/6/1379,Spanish,19913651,TRUE,13,1399
1536,Anthony_Zaoui858248462@bqkv0.store,Anthony,Zaoui,15.87,Male,Decision Making,9/25/1383,Romanian,16694585,TRUE,125,1398
1537,Barney_Myatt760015307@evyvh.audio,Barney,Myatt,13.08,Male,Work Under Pressure,4/22/1379,Thai,14635225,TRUE,97,1399
1538,Kieth_Gordon1662552927@p5emz.com,Kieth,Gordon,15.94,Male,Learning,2/12/1384,Chittagonian,11581886,TRUE,90,1400
1539,Beatrice_Griffiths399203418@ag5wi.site,Beatrice,Griffiths,16.29,Female,Adaptability,4/25/1383,Fula,16000904,FALSE,61,1398
1540,Renee_Andrews1510061557@karnv.press,Renee,Andrews,13.9,Female,Adaptability,4/13/1384,Arabic,12310397,FALSE,114,1401
1541,Fred_Ralph1074972736@dbxli.services,Fred,Ralph,16.79,Male,Teamwork,11/10/1377,Sindhi,17601123,FALSE,125,1397
1542,Chadwick_Coleman335642740@1wa8o.info,Chadwick,Coleman,17.1,Male,Conflict Resolution,6/17/1383,Malaysian,12236935,FALSE,101,1397
1543,Juliet_Yoman84592782@nmz0p.business,Juliet,Yoman,18.56,Female,Learning,11/22/1381,Greek,11980693,FALSE,17,1399
1544,John_Mcguire1614506375@kyb7t.app,John,Mcguire,18.18,Male,Time Management,4/20/1381,Punjabi,10856017,FALSE,38,1398
1545,Hank_Chadwick1432263731@urn0m.press,Hank,Chadwick,16.56,Male,Decision Making,9/25/1378,Russian,13227222,FALSE,104,1397
1546,Leslie_Noon1698770986@iaart.services,Leslie,Noon,15.76,Female,Adaptability,2/4/1380,Wu,15170305,TRUE,52,1400
1547,Celia_Needham1260794108@3wbkp.meet,Celia,Needham,12.11,Female,Communication,6/9/1380,Assamese,13290374,TRUE,137,1398
1548,Alex_Clarke163274834@3wbkp.edu,Alex,Clarke,13.15,Female,Conflict Resolution,8/27/1383,Uzbek,13982713,FALSE,8,1398
1549,Agnes_Stewart1565637406@gkvds.video,Agnes,Stewart,17.29,Female,Teamwork,7/7/1379,Uyghur,18110864,FALSE,6,1401
1550,Rosalie_Everett1334589501@crzq7.solutions,Rosalie,Everett,17.81,Female,Time Management,9/9/1377,Wu,16899155,TRUE,29,1397
1551,Olivia_Varley545914872@bcfhs.club,Olivia,Varley,16.07,Female,Adaptability,5/24/1382,Somali,15169271,TRUE,8,1399
1552,Jayden_Nayler1199465385@evyvh.media,Jayden,Nayler,13.96,Male,Communication,6/19/1381,Swedish,16487264,FALSE,132,1400
1553,Nina_Ring814914482@iaart.meet,Nina,Ring,12.62,Female,Self-motivation,7/13/1381,Uyghur,11767148,TRUE,22,1397
1554,Jules_Mitchell607137306@dvqq2.auction,Jules,Mitchell,16.18,Female,Self-motivation,5/30/1382,Korean,17968735,TRUE,28,1401
1555,Hailey_Downing1930332562@nanoff.shop,Hailey,Downing,18.57,Female,Learning,12/3/1381,Uyghur,13334473,TRUE,62,1397
1556,Martin_Wild1265662041@yfxpw.design,Martin,Wild,19.89,Male,Leadership,5/8/1380,Serbo-Croatian,13945410,FALSE,91,1401
1557,Carter_Vince379092851@gnjps.host,Carter,Vince,15.1,Male,Learning,3/26/1379,Serbo-Croatian,15063679,FALSE,127,1398
1558,Norah_Norton1006897626@xqj6f.online,Norah,Norton,14.39,Female,Decision Making,5/2/1384,Romanian,11311589,TRUE,49,1399
1559,Vivian_Vaughan2114423642@cdpfn.net,Vivian,Vaughan,12.92,Female,Decision Making,10/24/1377,Yoruba,16458539,FALSE,103,1399
1560,Mike_Wright1220860785@lyvnc.audio,Mike,Wright,18.11,Male,Self-motivation,11/27/1378,Yue,19643021,FALSE,72,1401
1561,Hailey_Turner999596247@iscmr.space,Hailey,Turner,17.98,Female,Conflict Resolution,9/16/1380,Chinese,14454060,TRUE,41,1397
1562,Noemi_Walsh1213996334@nmz0p.shop,Noemi,Walsh,18.25,Female,Communication,5/25/1383,Mandarin,12714150,FALSE,81,1398
1563,Mason_Ralph1435173415@nanoff.media,Mason,Ralph,13.52,Male,Work Under Pressure,9/5/1377,English,18139454,TRUE,26,1398
1564,David_Allen1404511302@crzq7.net,David,Allen,15.07,Male,Teamwork,7/30/1377,Somali,19437147,FALSE,75,1400
1565,Tyler_Holt1811584528@lyvnc.center,Tyler,Holt,14.6,Male,Work Under Pressure,3/16/1378,Pashto,17235299,TRUE,118,1397
1566,Liv_Chadwick945080957@mpibr.website,Liv,Chadwick,19.7,Female,Work Under Pressure,12/19/1382,Hindi,14189990,TRUE,77,1398
1567,Peyton_Mccall137285438@1wa8o.info,Peyton,Mccall,18.58,Female,Adaptability,11/14/1381,Arabic,16998517,FALSE,105,1400
1568,Peyton_Graham1567740319@mpibr.meet,Peyton,Graham,19.12,Female,Adaptability,9/8/1383,French,11168171,FALSE,110,1401
1569,Vanessa_Pearce65090434@fhuux.audio,Vanessa,Pearce,14.69,Female,Conflict Resolution,6/6/1382,Sundanese,15483698,FALSE,129,1399
1570,Joyce_Egerton187202202@dbxli.edu,Joyce,Egerton,15.37,Female,Teamwork,10/9/1378,Chinese,15024014,FALSE,63,1398
1571,Rhea_Howard153185566@iscmr.media,Rhea,Howard,14.46,Female,Teamwork,7/9/1382,Bengali,10370315,TRUE,55,1397
1572,Chris_Dunbar611562969@lhp4j.zone,Chris,Dunbar,15.63,Male,Conflict Resolution,7/24/1380,Hindi,17982804,FALSE,109,1398
1573,Logan_Partridge183920910@bqkv0.video,Logan,Partridge,17.33,Male,Time Management,11/13/1379,Chittagonian,16565350,TRUE,121,1400
1574,Nate_Gordon1872961254@yafr7.software,Nate,Gordon,14.82,Male,Self-motivation,3/31/1378,Fula,18218936,TRUE,46,1399
1575,Noah_Jenkin835205334@yafr7.press,Noah,Jenkin,18.77,Male,Adaptability,12/20/1383,Ukrainian,17866989,FALSE,105,1400
1576,Jayden_Redden1204858071@qu9ml.software,Jayden,Redden,13.39,Male,Conflict Resolution,4/27/1382,Gan Chinese,12926171,FALSE,89,1401
1577,William_Partridge50638818@yfxpw.meet,William,Partridge,17.08,Male,Decision Making,2/13/1379,Czech,10752735,TRUE,21,1398
1578,Christy_Nicolas973558288@ag5wi.app,Christy,Nicolas,17.76,Female,Leadership,3/3/1383,Persian,11303939,FALSE,111,1398
1579,Erick_Stuart1558698688@voylg.catering,Erick,Stuart,13.13,Male,Learning,6/20/1383,Hakka,13740154,TRUE,76,1399
1580,Hayden_Emmott2134688451@kyb7t.business,Hayden,Emmott,13.81,Male,Communication,9/26/1381,Czech,16763762,FALSE,112,1401
1581,Amelia_Upton46899656@nmz0p.autos,Amelia,Upton,15.86,Female,Self-motivation,1/9/1379,Assamese,15971577,TRUE,27,1401
1582,Abdul_Jobson259484988@1wa8o.software,Abdul,Jobson,16.26,Male,Teamwork,12/22/1379,Dutch,16210071,TRUE,23,1401
1583,Chad_Leslie228562699@nb44i.store,Chad,Leslie,14.54,Male,Communication,12/20/1377,Chinese,17206466,TRUE,132,1399
1584,Sharon_Strong632069751@bqkv0.space,Sharon,Strong,14.04,Female,Leadership,9/25/1377,Sundanese,13986219,FALSE,8,1400
1585,Rocco_Payne565842313@nanoff.space,Rocco,Payne,16.27,Male,Teamwork,5/13/1379,Bhojpuri,19006232,TRUE,120,1397
1586,Barry_Plumb567089831@uagvw.shop,Barry,Plumb,12.38,Male,Learning,10/26/1383,Pashto,15237713,FALSE,106,1401
1587,Molly_Glass1326166848@3wbkp.site,Molly,Glass,19.33,Female,Learning,5/2/1380,German,17298643,TRUE,14,1399
1588,Daniel_Emerson1110895373@ckzyi.name,Daniel,Emerson,19.89,Male,Leadership,5/27/1384,Swedish,14170810,TRUE,36,1399
1589,Elijah_Kirby27438820@hepmv.us,Elijah,Kirby,16.72,Male,Self-motivation,7/23/1378,Belarusian,12901962,TRUE,135,1401
1590,Oliver_Avery367954798@ohqqh.app,Oliver,Avery,16.12,Male,Communication,3/20/1379,Czech,11505980,FALSE,53,1401
1591,Faith_Vallins646192982@yvu30.shop,Faith,Vallins,17.26,Female,Time Management,10/13/1377,Vietnamese,17914444,TRUE,83,1397
1592,Liam_Rigg2088225142@ag5wi.pro,Liam,Rigg,17.41,Male,Decision Making,8/27/1378,Wu,18925786,TRUE,66,1398
1593,Rocco_Richardson1895889079@ds59r.video,Rocco,Richardson,14.53,Male,Conflict Resolution,8/30/1381,Gan Chinese,13449942,TRUE,38,1399
1594,Grace_Emmott2003968546@ohqqh.software,Grace,Emmott,18.46,Female,Teamwork,2/26/1381,Swedish,12426539,FALSE,101,1401
1595,Maribel_Mackenzie1715965114@dvqq2.auction,Maribel,Mackenzie,12.77,Female,Time Management,1/30/1380,Nepali,17440777,FALSE,9,1401
1596,Roger_Locke1974811183@yfxpw.page,Roger,Locke,12.09,Male,Communication,7/15/1378,Belarusian,11084791,FALSE,106,1397
1597,Celina_Mcgee47442096@nanoff.meet,Celina,Mcgee,19.37,Female,Teamwork,6/9/1380,Gan Chinese,14718897,FALSE,48,1400
1598,Barry_Duvall1389678063@1kmd3.center,Barry,Duvall,13.38,Male,Teamwork,12/17/1377,Yoruba,19183538,FALSE,37,1397
1599,Daphne_Lunt471870316@c2nyu.app,Daphne,Lunt,18.78,Female,Leadership,2/4/1383,Mandarin,17152617,FALSE,10,1399
1600,Oliver_Hill797097018@p5emz.center,Oliver,Hill,14.42,Male,Self-motivation,1/31/1379,Hindi,10187466,FALSE,12,1401
1601,Shannon_Mcnally1372650786@hepmv.club,Shannon,Mcnally,15.78,Female,Time Management,3/12/1384,Uzbek,12004716,TRUE,139,1400
1602,Drew_Wigley1568932658@nmz0p.info,Drew,Wigley,16.87,Female,Teamwork,8/12/1379,Uyghur,16529101,FALSE,127,1401
1603,Carl_Attwood1376804220@xqj6f.net,Carl,Attwood,14.3,Male,Decision Making,9/1/1380,Italian,18631014,TRUE,17,1400
1604,Chad_Rowe805889053@ag5wi.press,Chad,Rowe,17.99,Male,Conflict Resolution,1/26/1379,English,10614645,FALSE,133,1397
1605,Tyler_Yard1911959940@nanoff.ca,Tyler,Yard,17.94,Male,Time Management,5/7/1384,Bengali,12126730,FALSE,10,1400
1606,Erick_May1466365202@uagvw.audio,Erick,May,18.22,Male,Time Management,10/10/1383,Russian,12507188,FALSE,73,1399
1607,Candice_Butler1926241566@urn0m.store,Candice,Butler,14.87,Female,Conflict Resolution,4/26/1383,Serbo-Croatian,19389373,FALSE,9,1398
1608,Fiona_Vallory506774168@kyb7t.club,Fiona,Vallory,12.75,Female,Work Under Pressure,8/22/1382,Uyghur,17279414,FALSE,66,1401
1609,Lillian_Gunn1678301173@ptr6k.autos,Lillian,Gunn,16.61,Female,Teamwork,6/4/1378,Amharic,14045154,FALSE,90,1400
1610,Marla_Shields1112253512@3wbkp.name,Marla,Shields,17.38,Female,Communication,8/3/1377,Pashto,19680574,TRUE,50,1399
1611,Angel_Hood1335614405@xtwt3.com,Angel,Hood,18.87,Female,Adaptability,3/24/1379,Yoruba,13337662,FALSE,57,1401
1612,Beatrice_Edley392017721@yahoo.info,Beatrice,Edley,19.71,Female,Self-motivation,5/1/1379,Vietnamese,12958731,FALSE,34,1397
1613,Matthew_Pearson333696064@fhuux.works,Matthew,Pearson,12.11,Male,Leadership,2/22/1384,Sindhi,19514705,FALSE,98,1399
1614,Phoebe_Logan133074276@dbxli.shop,Phoebe,Logan,18.87,Female,Learning,12/12/1382,German,18146661,FALSE,119,1400
1615,Noah_Reynolds233303029@y96lx.edu,Noah,Reynolds,12.37,Male,Conflict Resolution,9/19/1379,Dutch,16050556,FALSE,57,1400
1616,Morgan_Umney871451037@dvqq2.org,Morgan,Umney,16.38,Female,Adaptability,6/14/1384,Thai,17186059,FALSE,55,1398
1617,Marjorie_Trent2111096765@urn0m.info,Marjorie,Trent,16.14,Female,Leadership,12/4/1381,Korean,10466209,FALSE,10,1399
1618,Sebastian_Wilkinson352032012@ag5wi.pro,Sebastian,Wilkinson,12.91,Male,Teamwork,2/8/1378,Amharic,17685541,FALSE,17,1401
